Date,office_population,hospitalized,patients_total
2021-01-11 03:00:00,inf,0.0,0.0
2021-01-11 04:00:00,2.0,0.0,0.0
2021-01-11 05:00:00,1.0,0.0,0.0
2021-01-11 06:00:00,1.3333333333333335,0.0,0.0
2021-01-11 07:00:00,0.7142857142857142,0.0,0.0
2021-01-11 08:00:00,1.125,0.0,0.0
2021-01-11 09:00:00,0.7450980392156863,0.0,0.0
2021-01-11 10:00:00,0.4606741573033708,0.0,0.0
2021-01-11 11:00:00,0.25384615384615383,0.0,0.0
2021-01-11 12:00:00,0.09815950920245409,0.0,0.0
2021-01-11 13:00:00,0.06703910614525133,0.0,0.0
2021-01-11 14:00:00,0.010471204188481575,0.0,0.0
2021-01-11 15:00:00,-0.015544041450777257,0.0,0.0
2021-01-11 16:00:00,-0.13157894736842102,0.0,0.0
2021-01-11 17:00:00,-0.22424242424242424,0.0,0.0
2021-01-11 18:00:00,-0.3046875,0.0,0.0
2021-01-11 19:00:00,-0.3707865168539326,0.0,0.0
2021-01-11 20:00:00,-0.2857142857142857,0.0,0.0
2021-01-11 21:00:00,-0.375,0.0,0.0
2021-01-11 22:00:00,-0.4,0.0,0.0
2021-01-11 23:00:00,-0.4666666666666667,0.0,0.0
2021-01-12 00:00:00,-1.0,-0.028169014084507005,0.012944983818770295
2021-01-12 04:00:00,inf,0.0,0.0
2021-01-12 05:00:00,2.0,0.0,0.0
2021-01-12 06:00:00,2.0,0.0,0.0
2021-01-12 07:00:00,1.3333333333333335,0.0,0.0
2021-01-12 08:00:00,1.2857142857142856,0.0,0.0
2021-01-12 09:00:00,0.625,0.0,0.0
2021-01-12 10:00:00,0.5897435897435896,0.0,0.0
2021-01-12 11:00:00,0.282258064516129,0.0,0.0
2021-01-12 12:00:00,0.17610062893081757,0.0,0.0
2021-01-12 13:00:00,0.07486631016042788,0.0,0.0
2021-01-12 14:00:00,0.00995024875621886,0.0,0.0
2021-01-12 15:00:00,-0.029556650246305383,0.0,0.0
2021-01-12 16:00:00,-0.13197969543147203,0.0,0.0
2021-01-12 17:00:00,-0.16959064327485385,0.0,0.0
2021-01-12 18:00:00,-0.3098591549295775,0.0,0.0
2021-01-12 19:00:00,-0.3571428571428571,0.0,0.0
2021-01-12 20:00:00,-0.46031746031746035,0.0,0.0
2021-01-12 21:00:00,-0.47058823529411764,0.0,0.0
2021-01-12 22:00:00,-0.4444444444444444,0.0,0.0
2021-01-12 23:00:00,-0.6,0.0,0.0
2021-01-13 00:00:00,-1.0,1.753623188405797,-0.06389776357827481
2021-01-13 05:00:00,inf,0.0,0.0
2021-01-13 06:00:00,2.5,0.0,0.0
2021-01-13 07:00:00,1.0,0.0,0.0
2021-01-13 08:00:00,0.8571428571428572,0.0,0.0
2021-01-13 09:00:00,0.3653846153846154,0.0,0.0
2021-01-13 10:00:00,0.323943661971831,0.0,0.0
2021-01-13 11:00:00,0.24468085106382986,0.0,0.0
2021-01-13 12:00:00,0.15384615384615374,0.0,0.0
2021-01-13 13:00:00,0.1333333333333333,0.0,0.0
2021-01-13 14:00:00,0.0,0.0,0.0
2021-01-13 15:00:00,-0.04575163398692805,0.0,0.0
2021-01-13 16:00:00,-0.15068493150684936,0.0,0.0
2021-01-13 17:00:00,-0.12903225806451613,0.0,0.0
2021-01-13 18:00:00,-0.20370370370370372,0.0,0.0
2021-01-13 19:00:00,-0.2674418604651163,0.0,0.0
2021-01-13 20:00:00,-0.2698412698412699,0.0,0.0
2021-01-13 21:00:00,-0.4565217391304348,0.0,0.0
2021-01-13 22:00:00,-0.4,0.0,0.0
2021-01-13 23:00:00,-0.4666666666666667,0.0,0.0
2021-01-14 00:00:00,-1.0,-0.06315789473684208,-0.12627986348122866
2021-01-14 05:00:00,inf,0.0,0.0
2021-01-14 06:00:00,8.0,0.0,0.0
2021-01-14 07:00:00,0.8888888888888888,0.0,0.0
2021-01-14 08:00:00,1.6470588235294117,0.0,0.0
2021-01-14 09:00:00,0.5555555555555556,0.0,0.0
2021-01-14 10:00:00,0.5142857142857142,0.0,0.0
2021-01-14 11:00:00,0.28301886792452824,0.0,0.0
2021-01-14 12:00:00,0.23529411764705888,0.0,0.0
2021-01-14 13:00:00,0.1071428571428572,0.0,0.0
2021-01-14 14:00:00,0.0,0.0,0.0
2021-01-14 15:00:00,-0.016129032258064502,0.0,0.0
2021-01-14 16:00:00,-0.14754098360655743,0.0,0.0
2021-01-14 17:00:00,-0.14102564102564108,0.0,0.0
2021-01-14 18:00:00,-0.26865671641791045,0.0,0.0
2021-01-14 19:00:00,-0.29591836734693877,0.0,0.0
2021-01-14 20:00:00,-0.4492753623188406,0.0,0.0
2021-01-14 21:00:00,-0.5,0.0,0.0
2021-01-14 22:00:00,-0.42105263157894735,0.0,0.0
2021-01-14 23:00:00,-0.4545454545454546,0.0,0.0
2021-01-15 00:00:00,-1.0,0.0786516853932584,0.171875
2021-01-15 05:00:00,inf,0.0,0.0
2021-01-15 06:00:00,0.75,0.0,0.0
2021-01-15 07:00:00,1.8571428571428572,0.0,0.0
2021-01-15 08:00:00,0.95,0.0,0.0
2021-01-15 09:00:00,0.7692307692307692,0.0,0.0
2021-01-15 10:00:00,0.5507246376811594,0.0,0.0
2021-01-15 11:00:00,0.31775700934579443,0.0,0.0
2021-01-15 12:00:00,0.13475177304964547,0.0,0.0
2021-01-15 13:00:00,0.02499999999999991,0.0,0.0
2021-01-15 14:00:00,0.030487804878048808,0.0,0.0
2021-01-15 15:00:00,-0.059171597633136064,0.0,0.0
2021-01-15 16:00:00,-0.1132075471698113,0.0,0.0
2021-01-15 17:00:00,-0.2056737588652482,0.0,0.0
2021-01-15 18:00:00,-0.3392857142857143,0.0,0.0
2021-01-15 19:00:00,-0.45945945945945943,0.0,0.0
2021-01-15 20:00:00,-0.475,0.0,0.0
2021-01-15 21:00:00,-0.38095238095238093,0.0,0.0
2021-01-15 22:00:00,-0.6153846153846154,0.0,0.0
2021-01-15 23:00:00,-0.4,0.0,0.0
2021-01-16 00:00:00,-1.0,0.44791666666666674,-0.22666666666666668
2021-01-18 04:00:00,inf,0.0,0.0
2021-01-18 05:00:00,1.0,0.0,0.0
2021-01-18 06:00:00,1.75,0.0,0.0
2021-01-18 07:00:00,1.0,0.0,0.0
2021-01-18 08:00:00,0.9545454545454546,0.0,0.0
2021-01-18 09:00:00,0.8139534883720929,0.0,0.0
2021-01-18 10:00:00,0.3205128205128205,0.0,0.0
2021-01-18 11:00:00,0.3495145631067962,0.0,0.0
2021-01-18 12:00:00,0.1151079136690647,0.0,0.0
2021-01-18 13:00:00,0.05161290322580636,0.0,0.0
2021-01-18 14:00:00,0.0,0.0,0.0
2021-01-18 15:00:00,-0.036809815950920255,0.0,0.0
2021-01-18 16:00:00,-0.12101910828025475,0.0,0.0
2021-01-18 17:00:00,-0.2536231884057971,0.0,0.0
2021-01-18 18:00:00,-0.23300970873786409,0.0,0.0
2021-01-18 19:00:00,-0.45569620253164556,0.0,0.0
2021-01-18 20:00:00,-0.41860465116279066,0.0,0.0
2021-01-18 21:00:00,-0.4,0.0,0.0
2021-01-18 22:00:00,-0.4666666666666667,0.0,0.0
2021-01-18 23:00:00,-0.625,0.0,0.0
2021-01-19 00:00:00,-1.0,0.0052631578947368585,-0.010000000000000009
2021-01-19 05:00:00,inf,0.0,0.0
2021-01-19 06:00:00,2.3333333333333335,0.0,0.0
2021-01-19 07:00:00,2.0,0.0,0.0
2021-01-19 08:00:00,0.6333333333333333,0.0,0.0
2021-01-19 09:00:00,0.653061224489796,0.0,0.0
2021-01-19 10:00:00,0.2592592592592593,0.0,0.0
2021-01-19 11:00:00,0.2549019607843137,0.0,0.0
2021-01-19 12:00:00,0.1875,0.0,0.0
2021-01-19 13:00:00,0.07236842105263164,0.0,0.0
2021-01-19 14:00:00,-0.018404907975460127,0.0,0.0
2021-01-19 15:00:00,-0.11875000000000002,0.0,0.0
2021-01-19 16:00:00,-0.09219858156028371,0.0,0.0
2021-01-19 17:00:00,-0.234375,0.0,0.0
2021-01-19 18:00:00,-0.20408163265306123,0.0,0.0
2021-01-19 19:00:00,-0.33333333333333337,0.0,0.0
2021-01-19 20:00:00,-0.46153846153846156,0.0,0.0
2021-01-19 21:00:00,-0.4642857142857143,0.0,0.0
2021-01-19 22:00:00,-0.2666666666666667,0.0,0.0
2021-01-19 23:00:00,0.0,0.0,0.0
2021-01-20 00:00:00,-1.0,0.0,-0.0033670033670033517
2021-01-20 04:00:00,inf,0.0,0.0
2021-01-20 05:00:00,2.0,0.0,0.0
2021-01-20 06:00:00,1.1666666666666665,0.0,0.0
2021-01-20 07:00:00,0.8461538461538463,0.0,0.0
2021-01-20 08:00:00,1.125,0.0,0.0
2021-01-20 09:00:00,0.5098039215686274,0.0,0.0
2021-01-20 10:00:00,0.3896103896103895,0.0,0.0
2021-01-20 11:00:00,0.20560747663551404,0.0,0.0
2021-01-20 12:00:00,0.1705426356589148,0.0,0.0
2021-01-20 13:00:00,0.052980132450331174,0.0,0.0
2021-01-20 14:00:00,0.0062893081761006275,0.0,0.0
2021-01-20 15:00:00,-0.03749999999999998,0.0,0.0
2021-01-20 16:00:00,-0.16883116883116878,0.0,0.0
2021-01-20 17:00:00,-0.1953125,0.0,0.0
2021-01-20 18:00:00,-0.2815533980582524,0.0,0.0
2021-01-20 19:00:00,-0.28378378378378377,0.0,0.0
2021-01-20 20:00:00,-0.4528301886792453,0.0,0.0
2021-01-20 21:00:00,-0.4137931034482759,0.0,0.0
2021-01-20 22:00:00,-0.47058823529411764,0.0,0.0
2021-01-20 23:00:00,-0.5555555555555556,0.0,0.0
2021-01-21 00:00:00,-1.0,0.0,0.006756756756756799
2021-01-21 05:00:00,inf,0.0,0.0
2021-01-21 06:00:00,1.5,0.0,0.0
2021-01-21 07:00:00,1.0666666666666669,0.0,0.0
2021-01-21 08:00:00,0.5806451612903225,0.0,0.0
2021-01-21 09:00:00,0.4285714285714286,0.0,0.0
2021-01-21 10:00:00,0.41428571428571437,0.0,0.0
2021-01-21 11:00:00,0.3232323232323233,0.0,0.0
2021-01-21 12:00:00,0.15267175572519087,0.0,0.0
2021-01-21 13:00:00,0.039735099337748325,0.0,0.0
2021-01-21 14:00:00,0.0,0.0,0.0
2021-01-21 15:00:00,-0.07643312101910826,0.0,0.0
2021-01-21 16:00:00,-0.12413793103448278,0.0,0.0
2021-01-21 17:00:00,-0.13385826771653542,0.0,0.0
2021-01-21 18:00:00,-0.2545454545454545,0.0,0.0
2021-01-21 19:00:00,-0.3902439024390244,0.0,0.0
2021-01-21 20:00:00,-0.4,0.0,0.0
2021-01-21 21:00:00,-0.4,0.0,0.0
2021-01-21 22:00:00,-0.5,0.0,0.0
2021-01-21 23:00:00,-0.33333333333333337,0.0,0.0
2021-01-22 00:00:00,-1.0,-0.4869109947643979,-0.14093959731543626
2021-01-22 04:00:00,inf,0.0,0.0
2021-01-22 05:00:00,1.5,0.0,0.0
2021-01-22 06:00:00,1.4,0.0,0.0
2021-01-22 07:00:00,1.25,0.0,0.0
2021-01-22 08:00:00,1.1851851851851851,0.0,0.0
2021-01-22 09:00:00,0.5423728813559323,0.0,0.0
2021-01-22 10:00:00,0.4285714285714286,0.0,0.0
2021-01-22 11:00:00,0.2923076923076924,0.0,0.0
2021-01-22 12:00:00,0.1607142857142858,0.0,0.0
2021-01-22 13:00:00,0.05641025641025643,0.0,0.0
2021-01-22 14:00:00,0.024271844660194164,0.0,0.0
2021-01-22 15:00:00,-0.05213270142180093,0.0,0.0
2021-01-22 16:00:00,-0.15000000000000002,0.0,0.0
2021-01-22 17:00:00,-0.17647058823529416,0.0,0.0
2021-01-22 18:00:00,-0.26428571428571423,0.0,0.0
2021-01-22 19:00:00,-0.3689320388349514,0.0,0.0
2021-01-22 20:00:00,-0.4307692307692308,0.0,0.0
2021-01-22 21:00:00,-0.3783783783783784,0.0,0.0
2021-01-22 22:00:00,-0.5217391304347826,0.0,0.0
2021-01-22 23:00:00,-0.36363636363636365,0.0,0.0
2021-01-23 00:00:00,-1.0,1.8265306122448979,-0.66796875
2021-01-25 04:00:00,inf,0.0,0.0
2021-01-25 05:00:00,3.0,0.0,0.0
2021-01-25 06:00:00,2.75,0.0,0.0
2021-01-25 07:00:00,0.46666666666666656,0.0,0.0
2021-01-25 08:00:00,1.5,0.0,0.0
2021-01-25 09:00:00,0.7272727272727273,0.0,0.0
2021-01-25 10:00:00,0.35789473684210527,0.0,0.0
2021-01-25 11:00:00,0.22480620155038755,0.0,0.0
2021-01-25 12:00:00,0.2088607594936709,0.0,0.0
2021-01-25 13:00:00,0.10471204188481686,0.0,0.0
2021-01-25 14:00:00,-0.018957345971563955,0.0,0.0
2021-01-25 15:00:00,0.0,0.0,0.0
2021-01-25 16:00:00,-0.14492753623188404,0.0,0.0
2021-01-25 17:00:00,-0.20903954802259883,0.0,0.0
2021-01-25 18:00:00,-0.23571428571428577,0.0,0.0
2021-01-25 19:00:00,-0.26168224299065423,0.0,0.0
2021-01-25 20:00:00,-0.40506329113924056,0.0,0.0
2021-01-25 21:00:00,-0.4893617021276596,0.0,0.0
2021-01-25 22:00:00,-0.25,0.0,0.0
2021-01-25 23:00:00,-0.38888888888888884,0.0,0.0
2021-01-26 00:00:00,-1.0,0.12162162162162171,0.45333333333333337
2021-01-26 04:00:00,inf,0.0,0.0
2021-01-26 05:00:00,2.3333333333333335,0.0,0.0
2021-01-26 06:00:00,0.7,0.0,0.0
2021-01-26 07:00:00,1.0,0.0,0.0
2021-01-26 08:00:00,0.9411764705882353,0.0,0.0
2021-01-26 09:00:00,0.5151515151515151,0.0,0.0
2021-01-26 10:00:00,0.3700000000000001,0.0,0.0
2021-01-26 11:00:00,0.16788321167883202,0.0,0.0
2021-01-26 12:00:00,0.125,0.0,0.0
2021-01-26 13:00:00,0.07222222222222219,0.0,0.0
2021-01-26 14:00:00,0.015544041450777257,0.0,0.0
2021-01-26 15:00:00,-0.05102040816326525,0.0,0.0
2021-01-26 16:00:00,-0.17204301075268813,0.0,0.0
2021-01-26 17:00:00,-0.2012987012987013,0.0,0.0
2021-01-26 18:00:00,-0.30081300813008127,0.0,0.0
2021-01-26 19:00:00,-0.2325581395348837,0.0,0.0
2021-01-26 20:00:00,-0.33333333333333337,0.0,0.0
2021-01-26 21:00:00,-0.43181818181818177,0.0,0.0
2021-01-26 22:00:00,-0.4,0.0,0.0
2021-01-26 23:00:00,-0.4666666666666667,0.0,0.0
2021-01-27 00:00:00,-1.0,-0.1124497991967871,-0.25688073394495414
2021-01-27 02:00:00,inf,0.0,0.0
2021-01-27 03:00:00,2.0,0.0,0.0
2021-01-27 04:00:00,0.33333333333333326,0.0,0.0
2021-01-27 05:00:00,0.0,0.0,0.0
2021-01-27 06:00:00,2.0,0.0,0.0
2021-01-27 07:00:00,2.0,0.0,0.0
2021-01-27 08:00:00,0.8611111111111112,0.0,0.0
2021-01-27 09:00:00,0.6567164179104477,0.0,0.0
2021-01-27 10:00:00,0.33333333333333326,0.0,0.0
2021-01-27 11:00:00,0.20945945945945943,0.0,0.0
2021-01-27 12:00:00,0.14525139664804465,0.0,0.0
2021-01-27 13:00:00,0.08292682926829276,0.0,0.0
2021-01-27 14:00:00,-0.027027027027026973,0.0,0.0
2021-01-27 15:00:00,-0.09722222222222221,0.0,0.0
2021-01-27 16:00:00,-0.14358974358974363,0.0,0.0
2021-01-27 17:00:00,-0.25149700598802394,0.0,0.0
2021-01-27 18:00:00,-0.28800000000000003,0.0,0.0
2021-01-27 19:00:00,-0.3595505617977528,0.0,0.0
2021-01-27 20:00:00,-0.4736842105263158,0.0,0.0
2021-01-27 21:00:00,-0.5666666666666667,0.0,0.0
2021-01-27 22:00:00,-0.07692307692307687,0.0,0.0
2021-01-27 23:00:00,-0.25,0.0,0.0
2021-01-28 00:00:00,-1.0,0.11764705882352944,0.1234567901234569
2021-01-28 03:00:00,inf,0.0,0.0
2021-01-28 04:00:00,1.0,0.0,0.0
2021-01-28 05:00:00,1.0,0.0,0.0
2021-01-28 06:00:00,2.5,0.0,0.0
2021-01-28 07:00:00,1.0714285714285716,0.0,0.0
2021-01-28 08:00:00,0.9310344827586208,0.0,0.0
2021-01-28 09:00:00,0.6428571428571428,0.0,0.0
2021-01-28 10:00:00,0.38043478260869557,0.0,0.0
2021-01-28 11:00:00,0.1968503937007875,0.0,0.0
2021-01-28 12:00:00,0.19736842105263164,0.0,0.0
2021-01-28 13:00:00,0.08791208791208782,0.0,0.0
2021-01-28 14:00:00,-0.015151515151515138,0.0,0.0
2021-01-28 15:00:00,-0.05641025641025643,0.0,0.0
2021-01-28 16:00:00,-0.13586956521739135,0.0,0.0
2021-01-28 17:00:00,-0.22012578616352196,0.0,0.0
2021-01-28 18:00:00,-0.25806451612903225,0.0,0.0
2021-01-28 19:00:00,-0.28260869565217395,0.0,0.0
2021-01-28 20:00:00,-0.4696969696969697,0.0,0.0
2021-01-28 21:00:00,-0.5142857142857142,0.0,0.0
2021-01-28 22:00:00,-0.3529411764705882,0.0,0.0
2021-01-28 23:00:00,-0.36363636363636365,0.0,0.0
2021-01-29 00:00:00,-1.0,-0.10526315789473684,-0.13186813186813184
2021-01-29 03:00:00,inf,0.0,0.0
2021-01-29 04:00:00,2.0,0.0,0.0
2021-01-29 05:00:00,1.3333333333333335,0.0,0.0
2021-01-29 06:00:00,1.5714285714285716,0.0,0.0
2021-01-29 07:00:00,0.7777777777777777,0.0,0.0
2021-01-29 08:00:00,0.96875,0.0,0.0
2021-01-29 09:00:00,0.6666666666666667,0.0,0.0
2021-01-29 10:00:00,0.36190476190476195,0.0,0.0
2021-01-29 11:00:00,0.2447552447552448,0.0,0.0
2021-01-29 12:00:00,0.1348314606741574,0.0,0.0
2021-01-29 13:00:00,0.044554455445544594,0.0,0.0
2021-01-29 14:00:00,-0.033175355450236976,0.0,0.0
2021-01-29 15:00:00,-0.039215686274509776,0.0,0.0
2021-01-29 16:00:00,-0.1428571428571429,0.0,0.0
2021-01-29 17:00:00,-0.22619047619047616,0.0,0.0
2021-01-29 18:00:00,-0.2846153846153846,0.0,0.0
2021-01-29 19:00:00,-0.3655913978494624,0.0,0.0
2021-01-29 20:00:00,-0.423728813559322,0.0,0.0
2021-01-29 21:00:00,-0.3529411764705882,0.0,0.0
2021-01-29 22:00:00,-0.18181818181818177,0.0,0.0
2021-01-29 23:00:00,-0.33333333333333337,0.0,0.0
2021-01-30 00:00:00,-1.0,-0.0678733031674208,2.0759493670886076
2021-02-01 04:00:00,inf,0.0,0.0
2021-02-01 05:00:00,2.0,0.0,0.0
2021-02-01 06:00:00,2.3333333333333335,0.0,0.0
2021-02-01 07:00:00,2.0,0.0,0.0
2021-02-01 08:00:00,0.6000000000000001,0.0,0.0
2021-02-01 09:00:00,0.625,0.0,0.0
2021-02-01 10:00:00,0.35897435897435903,0.0,0.0
2021-02-01 11:00:00,0.3018867924528301,0.0,0.0
2021-02-01 12:00:00,0.14492753623188404,0.0,0.0
2021-02-01 13:00:00,0.08227848101265822,0.0,0.0
2021-02-01 14:00:00,-0.005847953216374324,0.0,0.0
2021-02-01 15:00:00,-0.10588235294117643,0.0,0.0
2021-02-01 16:00:00,-0.10526315789473684,0.0,0.0
2021-02-01 17:00:00,-0.19117647058823528,0.0,0.0
2021-02-01 18:00:00,-0.24545454545454548,0.0,0.0
2021-02-01 19:00:00,-0.37349397590361444,0.0,0.0
2021-02-01 20:00:00,-0.3846153846153846,0.0,0.0
2021-02-01 21:00:00,-0.46875,0.0,0.0
2021-02-01 22:00:00,-0.3529411764705882,0.0,0.0
2021-02-01 23:00:00,-0.18181818181818177,0.0,0.0
2021-02-02 00:00:00,-1.0,-0.8871473354231975,0.47263681592039797
2021-02-02 04:00:00,inf,0.0,0.0
2021-02-02 05:00:00,1.0,0.0,0.0
2021-02-02 06:00:00,2.0,0.0,0.0
2021-02-02 07:00:00,1.0555555555555554,0.0,0.0
2021-02-02 08:00:00,1.0810810810810811,0.0,0.0
2021-02-02 09:00:00,0.5584415584415585,0.0,0.0
2021-02-02 10:00:00,0.2583333333333333,0.0,0.0
2021-02-02 11:00:00,0.17880794701986757,0.0,0.0
2021-02-02 12:00:00,0.1292134831460674,0.0,0.0
2021-02-02 13:00:00,0.02487562189054726,0.0,0.0
2021-02-02 14:00:00,-0.004854368932038833,0.0,0.0
2021-02-02 15:00:00,-0.07804878048780484,0.0,0.0
2021-02-02 16:00:00,-0.1693121693121693,0.0,0.0
2021-02-02 17:00:00,-0.2611464968152867,0.0,0.0
2021-02-02 18:00:00,-0.2586206896551724,0.0,0.0
2021-02-02 19:00:00,-0.313953488372093,0.0,0.0
2021-02-02 20:00:00,-0.423728813559322,0.0,0.0
2021-02-02 21:00:00,-0.23529411764705888,0.0,0.0
2021-02-02 22:00:00,-0.42307692307692313,0.0,0.0
2021-02-02 23:00:00,-0.19999999999999996,0.0,0.0
2021-02-03 00:00:00,-1.0,4.611111111111111,-0.29391891891891897
2021-02-03 04:00:00,inf,0.0,0.0
2021-02-03 05:00:00,0.6666666666666667,0.0,0.0
2021-02-03 06:00:00,1.7999999999999998,0.0,0.0
2021-02-03 07:00:00,1.2857142857142856,0.0,0.0
2021-02-03 08:00:00,1.0,0.0,0.0
2021-02-03 09:00:00,0.515625,0.0,0.0
2021-02-03 10:00:00,0.5051546391752577,0.0,0.0
2021-02-03 11:00:00,0.17808219178082196,0.0,0.0
2021-02-03 12:00:00,0.11046511627906974,0.0,0.0
2021-02-03 13:00:00,0.05235602094240832,0.0,0.0
2021-02-03 14:00:00,0.0,0.0,0.0
2021-02-03 15:00:00,-0.06965174129353235,0.0,0.0
2021-02-03 16:00:00,-0.14973262032085566,0.0,0.0
2021-02-03 17:00:00,-0.19496855345911945,0.0,0.0
2021-02-03 18:00:00,-0.3671875,0.0,0.0
2021-02-03 19:00:00,-0.32098765432098764,0.0,0.0
2021-02-03 20:00:00,-0.4,0.0,0.0
2021-02-03 21:00:00,-0.36363636363636365,0.0,0.0
2021-02-03 22:00:00,-0.4285714285714286,0.0,0.0
2021-02-03 23:00:00,-0.33333333333333337,0.0,0.0
2021-02-04 00:00:00,-1.0,0.4009900990099009,-0.5167464114832536
2021-02-04 03:00:00,inf,0.0,0.0
2021-02-04 04:00:00,3.0,0.0,0.0
2021-02-04 05:00:00,0.5,0.0,0.0
2021-02-04 06:00:00,1.8333333333333335,0.0,0.0
2021-02-04 07:00:00,0.8823529411764706,0.0,0.0
2021-02-04 08:00:00,1.0,0.0,0.0
2021-02-04 09:00:00,0.59375,0.0,0.0
2021-02-04 10:00:00,0.3431372549019607,0.0,0.0
2021-02-04 11:00:00,0.197080291970803,0.0,0.0
2021-02-04 12:00:00,0.1707317073170731,0.0,0.0
2021-02-04 13:00:00,0.06770833333333326,0.0,0.0
2021-02-04 14:00:00,-0.004878048780487809,0.0,0.0
2021-02-04 15:00:00,-0.0490196078431373,0.0,0.0
2021-02-04 16:00:00,-0.14432989690721654,0.0,0.0
2021-02-04 17:00:00,-0.21084337349397586,0.0,0.0
2021-02-04 18:00:00,-0.26717557251908397,0.0,0.0
2021-02-04 19:00:00,-0.28125,0.0,0.0
2021-02-04 20:00:00,-0.42028985507246375,0.0,0.0
2021-02-04 21:00:00,-0.375,0.0,0.0
2021-02-04 22:00:00,-0.4,0.0,0.0
2021-02-04 23:00:00,-0.33333333333333337,0.0,0.0
2021-02-05 00:00:00,-1.0,0.20848056537102466,-0.19801980198019797
2021-02-05 04:00:00,inf,0.0,0.0
2021-02-05 05:00:00,2.0,0.0,0.0
2021-02-05 06:00:00,2.0,0.0,0.0
2021-02-05 07:00:00,2.2222222222222223,0.0,0.0
2021-02-05 08:00:00,0.7241379310344827,0.0,0.0
2021-02-05 09:00:00,0.6000000000000001,0.0,0.0
2021-02-05 10:00:00,0.6375,0.0,0.0
2021-02-05 11:00:00,0.1984732824427482,0.0,0.0
2021-02-05 12:00:00,0.16560509554140124,0.0,0.0
2021-02-05 13:00:00,0.06557377049180335,0.0,0.0
2021-02-05 14:00:00,0.01538461538461533,0.0,0.0
2021-02-05 15:00:00,-0.08080808080808077,0.0,0.0
2021-02-05 16:00:00,-0.08791208791208793,0.0,0.0
2021-02-05 17:00:00,-0.17469879518072284,0.0,0.0
2021-02-05 18:00:00,-0.36496350364963503,0.0,0.0
2021-02-05 19:00:00,-0.29885057471264365,0.0,0.0
2021-02-05 20:00:00,-0.4426229508196722,0.0,0.0
2021-02-05 21:00:00,-0.4117647058823529,0.0,0.0
2021-02-05 22:00:00,-0.44999999999999996,0.0,0.0
2021-02-05 23:00:00,-0.36363636363636365,0.0,0.0
2021-02-06 00:00:00,-1.0,-0.6111111111111112,3.1234567901234565
2021-02-08 03:00:00,inf,0.0,0.0
2021-02-08 04:00:00,1.0,0.0,0.0
2021-02-08 05:00:00,1.0,0.0,0.0
2021-02-08 06:00:00,2.5,0.0,0.0
2021-02-08 07:00:00,0.7142857142857142,0.0,0.0
2021-02-08 08:00:00,1.2083333333333335,0.0,0.0
2021-02-08 09:00:00,0.6037735849056605,0.0,0.0
2021-02-08 10:00:00,0.3647058823529412,0.0,0.0
2021-02-08 11:00:00,0.2586206896551724,0.0,0.0
2021-02-08 12:00:00,0.08219178082191791,0.0,0.0
2021-02-08 13:00:00,0.09493670886075956,0.0,0.0
2021-02-08 14:00:00,-0.040462427745664775,0.0,0.0
2021-02-08 15:00:00,-0.04216867469879515,0.0,0.0
2021-02-08 16:00:00,-0.16352201257861632,0.0,0.0
2021-02-08 17:00:00,-0.22556390977443608,0.0,0.0
2021-02-08 18:00:00,-0.2912621359223301,0.0,0.0
2021-02-08 19:00:00,-0.410958904109589,0.0,0.0
2021-02-08 20:00:00,-0.2790697674418605,0.0,0.0
2021-02-08 21:00:00,-0.5483870967741935,0.0,0.0
2021-02-08 22:00:00,-0.2142857142857143,0.0,0.0
2021-02-08 23:00:00,-0.2727272727272727,0.0,0.0
2021-02-09 00:00:00,-1.0,-0.007518796992481258,0.03669724770642202
2021-02-09 04:00:00,inf,0.0,0.0
2021-02-09 05:00:00,0.6666666666666667,0.0,0.0
2021-02-09 06:00:00,1.0,0.0,0.0
2021-02-09 07:00:00,1.7999999999999998,0.0,0.0
2021-02-09 08:00:00,0.9285714285714286,0.0,0.0
2021-02-09 09:00:00,0.37037037037037046,0.0,0.0
2021-02-09 10:00:00,0.5135135135135136,0.0,0.0
2021-02-09 11:00:00,0.2232142857142858,0.0,0.0
2021-02-09 12:00:00,0.16058394160583944,0.0,0.0
2021-02-09 13:00:00,0.06289308176100628,0.0,0.0
2021-02-09 14:00:00,0.01775147928994092,0.0,0.0
2021-02-09 15:00:00,-0.08139534883720934,0.0,0.0
2021-02-09 16:00:00,-0.15822784810126578,0.0,0.0
2021-02-09 17:00:00,-0.1278195488721805,0.0,0.0
2021-02-09 18:00:00,-0.31896551724137934,0.0,0.0
2021-02-09 19:00:00,-0.30379746835443033,0.0,0.0
2021-02-09 20:00:00,-0.4545454545454546,0.0,0.0
2021-02-09 21:00:00,-0.4,0.0,0.0
2021-02-09 22:00:00,-0.4444444444444444,0.0,0.0
2021-02-09 23:00:00,-0.4,0.0,0.0
2021-02-10 00:00:00,-1.0,0.007575757575757569,-0.014749262536873142
2021-02-10 04:00:00,inf,0.0,0.0
2021-02-10 05:00:00,1.75,0.0,0.0
2021-02-10 06:00:00,0.6363636363636365,0.0,0.0
2021-02-10 07:00:00,1.0,0.0,0.0
2021-02-10 08:00:00,0.5555555555555556,0.0,0.0
2021-02-10 09:00:00,0.5892857142857142,0.0,0.0
2021-02-10 10:00:00,0.3258426966292134,0.0,0.0
2021-02-10 11:00:00,0.2457627118644068,0.0,0.0
2021-02-10 12:00:00,0.08163265306122458,0.0,0.0
2021-02-10 13:00:00,0.07547169811320753,0.0,0.0
