Date,Consumption (Wh)
1,266148.0036286
2,244260.22723944383
3,205408.47357761287
4,215259.51115951876
5,204637.5384611021
6,202306.32583913038
7,235347.1990996272
8,204000.53868234777
9,203212.73150989795
10,249896.84834930205
11,253700.74249283643
12,180014.65066490718
