Date,Consumption (Wh)
1,283666.3663866975
2,283498.59492018045
3,282384.19137917575
4,188512.07533570792
5,85862.61400181666
6,78450.92513318112
7,78834.75030073158
8,78824.82692590957
9,95730.69983510909
10,195953.8885251737
11,290298.12369002175
12,282775.0426950298
