Date,Consumption (Wh)
1,16352.878869448183
2,16387.151785714286
3,16429.41129032258
4,16376.77638888889
5,16296.016129032258
6,16328.375
7,16321.822580645161
8,16333.717741935483
9,16320.666666666666
10,16379.837365591398
11,16404.25
12,16427.1935483871
