Date,Consumption (Wh)
1,326034.30741370196
2,325615.2124028186
3,324438.0523986911
4,245054.17992654798
5,200648.16585049446
6,273473.6514251906
7,327956.86725505267
8,325829.97035143635
9,172292.0852205013
10,252881.5958684508
11,324519.42371637403
12,324661.4823408124
